date,fighter,total_wins,total_losses,total_draws,win_percentage,win_streak,lose_streak
2016-04-10,Maryna Moroz,1,1,0,0.5,0,1
2016-04-10,Ian Entwistle,1,1,0,0.5,1,0
2016-04-10,Timothy Johnson,1,1,0,0.5,0,1
2016-04-10,Igor Pokrajac,4,7,1,0.36363636363636365,0,3
2016-04-10,Nicolas Dalby,1,0,1,1,0,0
2016-04-10,Ben Rothwell,6,3,0,0.6666666666666666,4,0
2016-04-10,Alessio Di Chirico,0,0,0,0,0,0
2016-04-10,Jared Cannonier,0,1,0,0,0,1
2016-04-10,Filip Pejic,0,0,0,0,0,0
2016-04-10,Mairbek Taisumov,4,1,0,0.8,3,0
2016-04-10,Derrick Lewis,5,2,0,0.7142857142857143,2,0
2016-04-10,Robert Whiteford,2,2,0,0.5,0,1
2016-04-10,Curtis Blaydes,0,0,0,0,0,0
2016-04-10,Cristina Stanciu,0,0,0,0,0,0
2016-04-10,Alejandro Perez,2,1,0,0.6666666666666666,1,0
2016-04-10,Marcin Tybura,0,0,0,0,0,0
2016-04-10,Jan Blachowicz,1,2,0,0.3333333333333333,0,2
2016-04-10,Zak Cummings,3,1,0,0.75,1,0
2016-04-10,Junior Dos Santos,11,3,0,0.7857142857142857,0,1
2016-04-10,Bojan Velickovic,0,0,0,0,0,0
2016-04-10,Cyril Asker,0,0,0,0,0,0
2016-04-10,Damian Stasiak,0,1,0,0,0,1
2016-04-10,Damir Hadzovic,0,0,0,0,0,0
2016-04-10,Gabriel Gonzaga,12,9,0,0.5714285714285714,1,0
2016-04-10,Lucas Martins,3,3,0,0.5,0,2
2016-04-16,Randy Brown,1,0,0,1,1,0
2016-04-16,Bethe Correia,3,1,0,0.75,0,1
2016-04-16,Court McGee,6,3,0,0.6666666666666666,1,0
2016-04-16,Cub Swanson,6,3,0,0.6666666666666666,0,2
2016-04-16,John Dodson,6,2,0,0.75,0,1
2016-04-16,Rose Namajunas,2,1,0,0.6666666666666666,2,0
2016-04-16,Beneil Dariush,6,1,0,0.8571428571428571,5,0
2016-04-16,Khabib Nurmagomedov,6,0,0,1,6,0
2016-04-16,Oluwale Bamgbose,1,1,0,0.5,1,0
2016-04-16,Elizeu Zaleski dos Santos,0,1,0,0,0,1
2016-04-16,Glover Teixeira,7,2,0,0.7777777777777778,2,0
2016-04-16,Michael Graves,1,0,0,1,1,0
2016-04-16,Raquel Pennington,3,2,0,0.6,1,0
2016-04-16,Santiago Ponzinibbio,3,2,0,0.6,1,0
2016-04-16,Hacran Dias,3,2,0,0.6,2,0
2016-04-16,Manvel Gamburyan,6,6,1,0.5,2,0
2016-04-16,Tecia Torres,3,0,0,1,3,0
2016-04-16,Michael Chiesa,6,2,0,0.75,2,0
2016-04-16,Darrell Horcher,0,0,0,0,0,0
2016-04-16,Cezar Ferreira,4,3,0,0.5714285714285714,0,2
2016-04-16,Omari Akhmedov,3,2,0,0.6,0,1
2016-04-16,Rashad Evans,14,4,1,0.7777777777777778,0,1
2016-04-23,Demetrious Johnson,11,1,1,0.9166666666666666,9,0
2016-04-23,Yair Rodriguez,3,0,0,1,3,0
2016-04-23,Danny Roberts,1,0,0,1,1,0
2016-04-23,Sergio Pettis,4,2,0,0.6666666666666666,1,0
2016-04-23,Robert Whittaker,6,2,0,0.75,4,0
2016-04-23,Jon Jones,15,1,0,0.9375,12,0
2016-04-23,Carla Esparza,1,1,0,0.5,0,1
2016-04-23,Efrain Escudero,5,6,0,0.45454545454545453,0,1
2016-04-23,Anthony Pettis,5,3,0,0.625,0,2
2016-04-23,Glaico Franca Moreira,1,0,0,1,1,0
2016-04-23,Walt Harris,0,3,0,0,0,3
2016-04-23,Marcos Rogerio de Lima,2,1,0,0.6666666666666666,0,1
2016-04-23,Henry Cejudo,4,0,0,1,4,0
2016-04-23,Andre Fili,3,2,0,0.6,1,0
2016-04-23,Dominique Steele,1,1,0,0.5,1,0
2016-04-23,Chris Kelades,2,1,0,0.6666666666666666,1,0
2016-04-23,Rafael Natal,9,4,1,0.6923076923076923,4,0
2016-04-23,Ovince Saint Preux,7,2,0,0.7777777777777778,1,0
2016-04-23,Juliana Lima,2,1,0,0.6666666666666666,2,0
2016-04-23,Kevin Lee,4,2,0,0.6666666666666666,0,1
2016-04-23,Edson Barboza,10,4,0,0.7142857142857143,0,1
2016-04-23,James Vick,4,0,0,1,4,0
2016-04-23,Cody East,0,0,0,0,0,0
2016-04-23,Clint Hester,4,2,0,0.6666666666666666,0,2
2016-05-08,Antonio Silva,3,5,1,0.375,0,1
2016-05-08,Germaine de Randamie,2,1,0,0.6666666666666666,1,0
2016-05-08,Nikita Krylov,4,2,0,0.6666666666666666,3,0
2016-05-08,Alistair Overeem,5,3,0,0.625,3,0
2016-05-08,Rustam Khabilov,4,2,0,0.6666666666666666,1,0
2016-05-08,Albert Tumenov,5,1,0,0.8333333333333334,5,0
2016-05-08,Magnus Cedenblad,3,1,0,0.75,3,0
2016-05-08,Karolina Kowalkiewicz,1,0,0,1,1,0
2016-05-08,Kyoji Horiguchi,5,1,0,0.8333333333333334,1,0
2016-05-08,Jon Tuck,3,2,0,0.6,1,0
2016-05-08,Yan Cabral,2,2,0,0.5,0,1
2016-05-08,Leon Edwards,2,2,0,0.5,0,1
2016-05-08,Yuta Sasaki,1,2,0,0.3333333333333333,0,2
2016-05-08,Stefan Struve,10,6,0,0.625,0,1
2016-05-08,Anna Elmose,0,0,0,0,0,0
2016-05-08,Francimar Barroso,3,1,0,0.75,2,0
2016-05-08,Andrei Arlovski,14,5,0,0.7368421052631579,0,1
2016-05-08,Chris Wade,4,0,0,1,4,0
2016-05-08,Gunnar Nelson,5,2,0,0.7142857142857143,0,1
2016-05-08,Garreth McLellan,1,1,0,0.5,1,0
2016-05-08,Heather Clark,1,0,0,1,1,0
2016-05-08,Neil Seery,3,2,0,0.6,1,0
2016-05-08,Josh Emmett,0,0,0,0,0,0
2016-05-08,Reza Madadi,2,2,0,0.5,0,1
2016-05-08,Dominic Waters,0,2,0,0,0,2
2016-05-08,Willie Gates,1,2,0,0.3333333333333333,0,1
2016-05-14,Thiago Santos,4,2,0,0.6666666666666666,3,0
2016-05-14,Fabricio Werdum,8,2,0,0.8,6,0
2016-05-14,Cristiane Justino,0,0,0,0,0,0
2016-05-14,Demian Maia,16,6,0,0.7272727272727273,4,0
2016-05-14,Jacare Souza,5,1,0,0.8333333333333334,0,1
2016-05-14,Francisco Trinaldo,9,3,0,0.75,5,0
2016-05-14,John Lineker,7,2,0,0.7777777777777778,3,0
2016-05-14,Sergio Moraes,4,1,0,0.8,4,0
2016-05-14,Mauricio Rua,7,8,0,0.4666666666666667,1,0
2016-05-14,Warlley Alves,4,0,0,1,4,0
2016-05-14,Rogerio Nogueira,4,4,0,0.5,0,2
2016-05-14,Renato Moicano,1,0,0,1,1,0
2016-05-14,Nate Marquardt,12,8,0,0.6,1,0
2016-05-14,Stipe Miocic,8,2,0,0.8,2,0
2016-05-14,Leslie Smith,2,2,0,0.5,1,0
2016-05-14,Matt Brown,13,7,0,0.65,1,0
2016-05-14,Vitor Belfort,14,7,0,0.6666666666666666,1,0
2016-05-14,Yancy Medeiros,3,3,1,0.5,1,0
2016-05-14,Rob Font,2,0,0,1,2,0
2016-05-14,Luan Chagas,0,0,0,0,0,0
2016-05-14,Corey Anderson,5,1,0,0.8333333333333334,3,0
2016-05-14,Bryan Barberena,2,1,0,0.6666666666666666,1,0
2016-05-14,Patrick Cummins,4,3,0,0.5714285714285714,0,1
2016-05-14,Zubaira Tukhugov,3,0,0,1,3,0
2016-05-29,Thomas Almeida,4,0,0,1,4,0
2016-05-29,Chris Camozzi,8,7,0,0.5333333333333333,2,0
2016-05-29,Renan Barao,8,2,0,0.8,0,1
2016-05-29,Tarec Saffiedine,2,1,0,0.6666666666666666,1,0
2016-05-29,Jorge Masvidal,6,3,0,0.6666666666666666,0,1
2016-05-29,Sara McMann,2,3,0,0.4,0,2
2016-05-29,Abel Trujillo,5,2,1,0.7142857142857143,2,0
2016-05-29,Jake Collier,1,2,0,0.3333333333333333,0,1
2016-05-29,Erik Koch,3,3,0,0.5,0,1
2016-05-29,Joshua Burkman,6,7,1,0.46153846153846156,1,0
2016-05-29,Chris de la Rocha,0,1,0,0,0,1
2016-05-29,Aljamain Sterling,4,0,0,1,4,0
2016-05-29,Cody Garbrandt,3,0,0,1,3,0
2016-05-29,Vitor Miranda,3,1,0,0.75,3,0
2016-05-29,Jeremy Stephens,11,11,0,0.5,0,1
2016-05-29,Rick Story,11,6,0,0.6470588235294118,2,0
2016-05-29,Lorenz Larkin,3,5,0,0.375,0,1
2016-05-29,Jessica Eye,1,3,1,0.25,0,2
2016-05-29,Jordan Rinaldi,0,0,0,0,0,0
2016-05-29,Alberto Uda,0,0,0,0,0,0
2016-05-29,Shane Campbell,1,2,0,0.3333333333333333,0,1
2016-05-29,Paul Felder,3,2,0,0.6,1,0
2016-05-29,Adam Milstead,0,0,0,0,0,0
2016-05-29,Bryan Caraway,5,2,0,0.7142857142857143,1,0
2016-06-04,Max Holloway,11,3,0,0.7857142857142857,8,0
2016-06-04,Jessica Penne,1,1,0,0.5,0,1
2016-06-04,Dustin Poirier,11,3,0,0.7857142857142857,3,0
2016-06-04,Dan Henderson,8,8,0,0.5,0,1
2016-06-04,Luke Rockhold,5,1,0,0.8333333333333334,5,0
2016-06-04,Dominick Cruz,4,0,0,1,4,0
2016-06-04,Cole Miller,10,7,1,0.5882352941176471,0,0
2016-06-04,Jonathan Wilson,1,0,0,1,1,0
2016-06-04,Brian Ortega,2,0,1,1,2,0
2016-06-04,Beneil Dariush,6,2,0,0.75,0,1
2016-06-04,Kevin Casey,1,2,2,0.3333333333333333,0,1
2016-06-04,Marco Polo Reyes,1,0,0,1,1,0
2016-06-04,Sean Strickland,4,1,0,0.8,2,0
2016-06-04,Ricardo Lamas,7,2,0,0.7777777777777778,1,0
2016-06-04,Jessica Andrade,4,3,0,0.5714285714285714,0,1
2016-06-04,Bobby Green,4,1,0,0.8,0,1
2016-06-04,Hector Lombard,3,3,1,0.5,0,1
2016-06-04,Michael Bisping,18,7,0,0.72,3,0
2016-06-04,Urijah Faber,9,4,0,0.6923076923076923,1,0
2016-06-04,Alex Caceres,6,6,1,0.5,1,0
2016-06-04,Henrique da Silva,0,0,0,0,0,0
2016-06-04,Clay Guida,12,10,0,0.5454545454545454,0,1
2016-06-04,James Vick,5,0,0,1,5,0
2016-06-04,Elvis Mutapcic,0,1,0,0,0,1
2016-06-04,Dong Hyun Ma,0,1,0,0,0,1
2016-06-04,Tom Breese,3,0,0,1,3,0
2016-06-18,Rory MacDonald,9,3,0,0.75,0,1
2016-06-18,Olivier Aubin-Mercier,3,2,0,0.6,0,1
2016-06-18,Steve Bosse,1,1,0,0.5,1,0
2016-06-18,Valerie Letourneau,3,1,0,0.75,0,1
2016-06-18,Donald Cerrone,16,4,0,0.8,1,0
2016-06-18,Tamdan McCrory,4,3,0,0.5714285714285714,1,0
2016-06-18,Misha Cirkunov,2,0,0,1,2,0
2016-06-18,Elias Theodorou,3,1,0,0.75,0,1
2016-06-18,Jason Saggo,2,1,0,0.6666666666666666,1,0
2016-06-18,Randa Markos,1,2,0,0.3333333333333333,0,1
2016-06-18,Ali Bagautinov,3,2,0,0.6,0,2
2016-06-18,Chris Beal,2,2,0,0.5,0,2
2016-06-18,Colby Covington,3,1,0,0.75,0,1
2016-06-18,Stephen Thompson,7,1,0,0.875,6,0
2016-06-18,Thibault Gouti,0,1,0,0,0,1
2016-06-18,Sean O'Connell,2,3,0,0.4,0,1
2016-06-18,Joanne Wood,2,1,0,0.6666666666666666,1,0
2016-06-18,Patrick Cote,10,9,0,0.5263157894736842,3,0
2016-06-18,Krzysztof Jotko,4,1,0,0.8,3,0
2016-06-18,Ion Cutelaba,0,0,0,0,0,0
2016-06-18,Sam Alvey,3,2,0,0.6,0,1
2016-06-18,Leandro Silva,3,2,1,0.6,2,0
2016-06-18,Jocelyn Jones-Lybarger,0,1,0,0,0,1
2016-06-18,Geane Herrera,1,1,0,0.5,1,0
2016-06-18,Joe Soto,0,3,0,0,0,3
2016-06-18,Jonathan Meunier,0,0,0,0,0,0
2016-07-07,Russell Doane,2,2,0,0.5,0,2
2016-07-07,Alan Jouban,4,2,0,0.6666666666666666,1,0
2016-07-07,Mike Pyle,10,6,0,0.625,1,0
2016-07-07,John Makdessi,6,5,0,0.5454545454545454,0,2
2016-07-07,Roy Nelson,8,8,0,0.5,1,0
2016-07-07,Rafael Dos Anjos,14,5,0,0.7368421052631579,5,0
2016-07-07,Joe Duffy,2,1,0,0.6666666666666666,0,1
2016-07-07,Anthony Birchak,1,2,0,0.3333333333333333,0,1
2016-07-07,Gilbert Burns,3,1,0,0.75,0,1
2016-07-07,Marco Beltran,2,0,0,1,2,0
2016-07-07,Felipe Arantes,4,3,1,0.5714285714285714,1,0
2016-07-07,Vicente Luque,1,1,0,0.5,1,0
2016-07-07,Pedro Munhoz,1,2,1,0.3333333333333333,0,1
2016-07-07,Belal Muhammad,0,0,0,0,0,0
2016-07-07,Alberto Mina,2,0,0,1,2,0
2016-07-07,Mehdi Baghdad,0,1,0,0,0,1
2016-07-07,Derrick Lewis,6,2,0,0.75,3,0
2016-07-07,Eddie Alvarez,2,1,0,0.6666666666666666,2,0
2016-07-07,Mitch Clarke,2,3,0,0.4,0,1
2016-07-07,Dileno Lopes,0,1,0,0,0,1
2016-07-07,Lukasz Sajewski,0,1,0,0,0,1
2016-07-07,Reginaldo Vieira,1,0,0,1,1,0
2016-07-07,Jerrod Sanders,1,1,1,0.5,1,0
2016-07-07,Alvaro Herrera Mendoza,1,0,0,1,1,0
2016-07-08,Ross Pearson,11,7,1,0.6111111111111112,1,0
2016-07-08,Tatiana Suarez,0,0,0,0,0,0
2016-07-08,Andrew Sanchez,0,0,0,0,0,0
2016-07-08,Dooho Choi,2,0,0,1,2,0
2016-07-08,John Moraga,5,3,0,0.625,0,1
2016-07-08,Joanna Jedrzejczyk,5,0,0,1,5,0
2016-07-08,Joaquim Silva,1,0,0,1,1,0
2016-07-08,Cezar Ferreira,5,3,0,0.625,1,0
2016-07-08,Jake Matthews,4,1,0,0.8,2,0
2016-07-08,Gray Maynard,9,5,2,0.6428571428571429,0,4
2016-07-08,Cory Hendricks,0,0,0,0,0,0
2016-07-08,Li Jingliang,2,2,0,0.5,0,1
2016-07-08,Will Brooks,0,0,0,0,0,0
2016-07-08,Amanda Cooper,0,0,0,0,0,0
2016-07-08,Khalil Rountree Jr.,0,0,0,0,0,0
2016-07-08,Thiago Tavares,10,6,1,0.625,1,0
2016-07-08,Matheus Nicolau,1,0,0,1,1,0
2016-07-08,Claudia Gadelha,2,1,0,0.6666666666666666,1,0
2016-07-08,Andrew Holbrook,1,0,0,1,1,0
2016-07-08,Anthony Smith,1,1,0,0.5,1,0
2016-07-08,Kevin Lee,5,2,0,0.7142857142857143,1,0
2016-07-08,Fernando Bruno,0,1,0,0,0,1
2016-07-08,Josh Stansbury,0,0,0,0,0,0
2016-07-08,Anton Zafir,0,1,0,0,0,1
2016-07-09,Cain Velasquez,11,2,0,0.8461538461538461,0,1
2016-07-09,Johny Hendricks,12,4,0,0.75,0,1
2016-07-09,TJ Dillashaw,8,3,0,0.7272727272727273,0,1
2016-07-09,Jose Aldo,7,1,0,0.875,0,1
2016-07-09,Diego Sanchez,15,8,0,0.6521739130434783,1,0
2016-07-09,Miesha Tate,5,2,0,0.7142857142857143,5,0
2016-07-09,Daniel Cormier,6,1,0,0.8571428571428571,2,0
2016-07-09,Sage Northcutt,2,1,0,0.6666666666666666,0,1
2016-07-09,Brock Lesnar,4,3,0,0.5714285714285714,0,2
2016-07-09,Gegard Mousasi,5,3,0,0.625,1,0
2016-07-09,Cat Zingano,2,1,0,0.6666666666666666,0,1
2016-07-09,Jim Miller,14,7,1,0.6666666666666666,0,2
2016-07-09,Travis Browne,9,3,1,0.75,1,0
2016-07-09,Kelvin Gastelum,6,2,0,0.75,0,1
2016-07-09,Raphael Assuncao,7,1,0,0.875,7,0
2016-07-09,Frankie Edgar,14,4,1,0.7777777777777778,5,0
